"usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","species","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","synonym","class","acceptedUsageKey","verbatim_name","verbatim_index","verbatim_genus","accepted_name"
6026882,"Bupleurum triradiatum Adams ex Hoffm.","Bupleurum triradiatum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Bupleurum","Bupleurum triradiatum",6,7707728,220,1351,6720,3034551,6026882,FALSE,"Magnoliopsida",NA,"Bupleurum triradiatum",1040,"Bupleurum","Bupleurum triradiatum"
4107107,"Calamagrostis langsdorffii (Link) Trin.","Calamagrostis langsdorffii","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Calamagrostis","Calamagrostis purpurea",6,7707728,196,1369,3073,2704858,4107931,TRUE,"Liliopsida",4107931,"Calamagrostis langsdorffii",1041,"Calamagrostis","Calamagrostis purpurea"
2727625,"Carex stenantha Franch. & Sav.","Carex stenantha","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex stenantha",6,7707728,196,1369,7708,2721893,2727625,FALSE,"Liliopsida",NA,"Carex stenantha",1042,"Carex","Carex stenantha"
5668821,"Patrinia sibirica (L.) Juss.","Patrinia sibirica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Dipsacales","Caprifoliaceae","Patrinia","Patrinia sibirica",6,7707728,220,946,6710,3234647,5668821,FALSE,"Magnoliopsida",NA,"Patrinia sibirica",1043,"Patrinia","Patrinia sibirica"
3734806,"Penstemon frutescens Lamb.","Penstemon frutescens","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Pennellianthus","Pennellianthus frutescens",6,7707728,220,408,2420,7332914,3737740,TRUE,"Magnoliopsida",3737740,"Penstemon frutescens",1044,"Penstemon","Pennellianthus frutescens"
5367055,"Potentilla matsumurae Th.Wolf","Potentilla matsumurae","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Potentilla","Potentilla matsumurae",6,7707728,220,691,5015,8079058,5367055,FALSE,"Magnoliopsida",NA,"Potentilla matsumurae",1045,"Potentilla","Potentilla matsumurae"
3034925,"Tilingia ajanensis Regel & Tiling","Tilingia ajanensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Tilingia","Tilingia ajanensis",6,7707728,220,1351,6720,3034924,3034925,FALSE,"Magnoliopsida",NA,"Tilingia ajanensis",1046,"Tilingia","Tilingia ajanensis"
5410847,"Campanula chamissonis Fed.","Campanula chamissonis","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Campanulaceae","Campanula","Campanula dasyantha",6,7707728,220,414,8801,3161935,5410843,TRUE,"Magnoliopsida",5410844,"Campanula chamissonis",1048,"Campanula","Campanula dasyantha"
2883089,"Rhododendron camtschaticum Pall.","Rhododendron camtschaticum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Rhododendron","Rhododendron camtschaticum",6,7707728,220,1353,2505,2883026,2883089,FALSE,"Magnoliopsida",NA,"Rhododendron camtschaticum",1049,"Rhododendron","Rhododendron camtschaticum"
7328272,"Arcterica nana (Maxim.) Makino","Arcterica nana","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Pieris","Pieris nana",6,7707728,220,1353,2505,2882626,4174685,TRUE,"Magnoliopsida",4174685,"Arcterica nana",1050,"Arcterica","Pieris nana"
4170879,"Bryanthus gmelinii D.Don","Bryanthus gmelinii","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Bryanthus","Bryanthus musciformis",6,7707728,220,1353,2505,7328420,4170867,TRUE,"Magnoliopsida",4170867,"Bryanthus gmelinii",1051,"Bryanthus","Bryanthus musciformis"
5285355,"Pinus pumila (Pall.) Regel","Pinus pumila","SPECIES","ACCEPTED",94,"FUZZY","Plantae","Tracheophyta","Pinales","Pinaceae","Pinus","Pinus pumila",6,7707728,194,640,3925,2684241,5285355,FALSE,"Pinopsida",NA,"Pinus pimila",1052,"Pinus","Pinus pumila"
3026550,"Spiraea betulifolia Pall.","Spiraea betulifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Spiraea","Spiraea betulifolia",6,7707728,220,691,5015,3026392,3026550,FALSE,"Magnoliopsida",NA,"Spiraea betulifolia",1053,"Spiraea","Spiraea betulifolia"
5404364,"Saussurea yanagisawae Takeda","Saussurea yanagisawae","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Saussurea","Saussurea yanagisawae",6,7707728,220,414,3065,2752681,5404364,FALSE,"Magnoliopsida",NA,"Saussurea yanagisawae",1054,"Saussurea","Saussurea yanagisawae"
2723871,"Carex flavocuspis Franch. & Sav.","Carex flavocuspis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex flavocuspis",6,7707728,196,1369,7708,2721893,2723871,FALSE,"Liliopsida",NA,"Carex flavocuspis",1055,"Carex","Carex flavocuspis"
5369934,"Sieversia pentapetala (L.) Greene","Sieversia pentapetala","SPECIES","SYNONYM",85,"FUZZY","Plantae","Tracheophyta","Rosales","Rosaceae","Geum","Geum pentapetalum",6,7707728,220,691,5015,3024294,5369913,TRUE,"Magnoliopsida",5369913,"Siversia pentapetala",1056,"Siversia","Geum pentapetalum"
7579534,"Anemone narcissiflora Hook. & Arn.","Anemone narcissiflora","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Anemone","Anemone multifida",6,7707728,220,399,2410,3016227,3033252,TRUE,"Magnoliopsida",3033252,"Anemone narcissiflora",1057,"Anemone","Anemone multifida"
2700781,"Luzula oligantha Sam.","Luzula oligantha","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Juncaceae","Luzula","Luzula oligantha",6,7707728,196,1369,5353,2700604,2700781,FALSE,"Liliopsida",NA,"Luzula oligantha",1058,"Luzula","Luzula oligantha"
8251480,"Peucedanum multivittatum Maxim.","Peucedanum multivittatum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Peucedanum","Peucedanum multivittatum",6,7707728,220,1351,6720,3034224,8251480,FALSE,"Magnoliopsida",NA,"Peucedanum multivittatum",1059,"Peucedanum","Peucedanum multivittatum"
5333378,"Phyllodoce aleutica (Spreng.) A.Heller","Phyllodoce aleutica","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Phyllodoce","Phyllodoce aleutica",6,7707728,220,1353,2505,2882672,5333378,FALSE,"Magnoliopsida",NA,"Phyllodoce aleutica",1060,"Phyllodoce","Phyllodoce aleutica"
5414327,"Primula cuneifolia Ledeb.","Primula cuneifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Ericales","Primulaceae","Primula","Primula cuneifolia",6,7707728,220,1353,6674,8026112,5414327,FALSE,"Magnoliopsida",NA,"Primula cuneifolia",1061,"Primula","Primula cuneifolia"
3840041,"Gentiana nipponica Maxim.","Gentiana nipponica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Gentianales","Gentianaceae","Gentiana","Gentiana nipponica",6,7707728,220,412,2503,3170037,3840041,FALSE,"Magnoliopsida",NA,"Gentiana nipponica",1062,"Gentiana","Gentiana nipponica"
2701713,"Juncus beringensis Buchenau","Juncus beringensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Juncaceae","Juncus","Juncus beringensis",6,7707728,196,1369,5353,2701072,2701713,FALSE,"Liliopsida",NA,"Juncus beringensis",1063,"Juncus","Juncus beringensis"
3171680,"Pedicularis chamissonis Steven","Pedicularis chamissonis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Pedicularis","Pedicularis chamissonis",6,7707728,220,408,6651,3171670,3171680,FALSE,"Magnoliopsida",NA,"Pedicularis chamissonis",1064,"Pedicularis","Pedicularis chamissonis"
2705710,"Deschampsia atropurpurea (Wahlenb.) Scheele","Deschampsia atropurpurea","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Vahlodea","Vahlodea atropurpurea",6,7707728,196,1369,3073,6432687,2705701,TRUE,"Liliopsida",2705701,"Deschampsia atropurpurea",1065,"Deschampsia","Vahlodea atropurpurea"
2882789,"Harrimanella stelleriana (Pall.) Coville","Harrimanella stelleriana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Harrimanella","Harrimanella stelleriana",6,7707728,220,1353,2505,2882788,2882789,FALSE,"Magnoliopsida",NA,"Harrimanella stelleriana",1066,"Harrimanella","Harrimanella stelleriana"
4149465,"Avenella flexuosa (L.) Drejer","Avenella flexuosa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Avenella","Avenella flexuosa",6,7707728,196,1369,3073,3232716,4149465,FALSE,"Liliopsida",NA,"Avenella flexuosa",1067,"Avenella","Avenella flexuosa"
9063248,"Galium verum L.","Galium verum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Gentianales","Rubiaceae","Galium","Galium verum",6,7707728,220,412,8798,2913027,9063248,FALSE,"Magnoliopsida",NA,"Galium verum",1068,"Galium","Galium verum"
2914338,"Galium boreale L.","Galium boreale","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Gentianales","Rubiaceae","Galium","Galium boreale",6,7707728,220,412,8798,2913027,2914338,FALSE,"Magnoliopsida",NA,"Galium boreale",1069,"Galium","Galium boreale"
3112279,"Ajania tenuifolia (Jacquem. ex Besser) Tzvelev","Ajania tenuifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Ajania","Ajania tenuifolia",6,7707728,220,414,3065,3112209,3112279,FALSE,"Magnoliopsida",NA,"Ajania tenuifolia",1072,"Ajania","Ajania tenuifolia"
5387521,"Aster flaccidus Bunge","Aster flaccidus","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Tibetiodes","Tibetiodes flaccida",6,7707728,220,414,3065,10731918,10860029,TRUE,"Magnoliopsida",10860029,"Aster flaccidus",1074,"Aster","Tibetiodes flaccida"
4107655,"Elymus nutans Griseb.","Elymus nutans","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Elymus","Elymus nutans",6,7707728,196,1369,3073,10465436,4107655,FALSE,"Liliopsida",NA,"Elymus nutans",1075,"Elymus","Elymus nutans"
2710245,"Kobresia humilis (C.A.Mey. ex Trautv.) Serg.","Kobresia humilis","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex alatauensis",6,7707728,196,1369,7708,2721893,9422753,TRUE,"Liliopsida",9422753,"Kobresia humilis",1076,"Kobresia","Carex alatauensis"
3140687,"Leontopodium nanum (Hook.fil. & Thomson) Hand.-Mazz.","Leontopodium nanum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Leontopodium","Leontopodium nanum",6,7707728,220,414,3065,7981156,3140687,FALSE,"Magnoliopsida",NA,"Leontopodium nanum",1077,"Leontopodium","Leontopodium nanum"
5599119,"Lonicera thibetica Bureau & Franch.","Lonicera thibetica","SPECIES","SYNONYM",96,"FUZZY","Plantae","Tracheophyta","Dipsacales","Caprifoliaceae","Lonicera","Lonicera rupicola",6,7707728,220,946,6710,2888645,7272550,TRUE,"Magnoliopsida",7272550,"Lonicera tibetica",1078,"Lonicera","Lonicera rupicola"
7560949,"Polygonum tenuifolium Steph. ex Ledeb.","Polygonum tenuifolium","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Polygonum","Polygonum salsugineum",6,7707728,220,422,2416,2889077,5652179,TRUE,"Magnoliopsida",5652179,"Polygonum tenuifolium",1079,"Polygonum","Polygonum salsugineum"
5364079,"Potentilla bifurca L.","Potentilla bifurca","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Sibbaldianthe","Sibbaldianthe bifurca",6,7707728,220,691,5015,3000722,3000723,TRUE,"Magnoliopsida",3000723,"Potentilla bifurca",1080,"Potentilla","Sibbaldianthe bifurca"
5404318,"Saussurea nigrescens Maxim.","Saussurea nigrescens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Saussurea","Saussurea nigrescens",6,7707728,220,414,3065,2752681,5404318,FALSE,"Magnoliopsida",NA,"Saussurea nigrescens",1081,"Saussurea","Saussurea nigrescens"
